"TIME","GEO","SPECIES","SPECIES_LABEL","FISHREG","UNIT","Value","Flag and Footnotes"
"2013","United Kingdom","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","United Kingdom","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","United Kingdom","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","4 800.16",""
"2013","United Kingdom","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","United Kingdom","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","United Kingdom","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","United Kingdom","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","United Kingdom","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","13 498.58",""
"2013","United Kingdom","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","United Kingdom","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","United Kingdom","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","United Kingdom","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","United Kingdom","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight","1.44",""
"2013","United Kingdom","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","United Kingdom","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","United Kingdom","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","United Kingdom","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","F00","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","1 383 546.11",""
"2013","Iceland","F00","All aquatic organisms","Atlantic, Northeast / 27.1","Tonnes live weight","7 310.09",""
"2013","Iceland","F00","All aquatic organisms","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","F00","All aquatic organisms","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","F00","All aquatic organisms","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","F01","Aquatic animals","Atlantic, Northeast","Tonnes live weight","1 366 377.11",""
"2013","Iceland","F01","Aquatic animals","Atlantic, Northeast / 27.1","Tonnes live weight","7 310.09",""
"2013","Iceland","F01","Aquatic animals","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","F01","Aquatic animals","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","F01","Aquatic animals","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","F10","Freshwater fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","F10","Freshwater fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","F10","Freshwater fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","F10","Freshwater fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","F10","Freshwater fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","F30","Marine fishes","Atlantic, Northeast","Tonnes live weight","1 351 875.2",""
"2013","Iceland","F30","Marine fishes","Atlantic, Northeast / 27.1","Tonnes live weight","7 146.09",""
"2013","Iceland","F30","Marine fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","F30","Marine fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","F30","Marine fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","F37","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","608 155",""
"2013","Iceland","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast","Tonnes live weight","236 318",""
"2013","Iceland","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1","Tonnes live weight","6 454",""
"2013","Iceland","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","157 537",""
"2013","Iceland","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","HKE","European hake - Merluccius merluccius","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","154 319",""
"2013","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","5 991",""
"2013","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1","Tonnes live weight","5",""
"2013","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","107 052",""
"2013","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","F00","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","1 941 037.34",""
"2013","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1","Tonnes live weight","271 363.68",""
"2013","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1.a","Tonnes live weight","3 778.91",""
"2013","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1.b","Tonnes live weight","267 584.77",""
"2013","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","F01","Aquatic animals","Atlantic, Northeast","Tonnes live weight","1 941 037.34",""
"2013","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1","Tonnes live weight","271 363.68",""
"2013","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1.a","Tonnes live weight","3 778.91",""
"2013","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1.b","Tonnes live weight","267 584.77",""
"2013","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","F10","Freshwater fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","F30","Marine fishes","Atlantic, Northeast","Tonnes live weight","1 919 130.89",""
"2013","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1","Tonnes live weight","266 104.95",""
"2013","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight","3 246.79",""
"2013","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight","262 858.16",""
"2013","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","327 745.79",""
"2013","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1","Tonnes live weight","73 801.53",""
"2013","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight","73 801.53",""
"2013","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast","Tonnes live weight","470 219.91",""
"2013","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1","Tonnes live weight","130 094.69",""
"2013","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.a","Tonnes live weight","2 421.26",""
"2013","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.b","Tonnes live weight","127 673.43",""
"2013","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","507 119.13",""
"2013","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1","Tonnes live weight","0.79",""
"2013","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.b","Tonnes live weight","0.79",""
"2013","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast","Tonnes live weight","3 232.86",""
"2013","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1","Tonnes live weight","0.05",""
"2013","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.b","Tonnes live weight","0.05",""
"2013","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","6 793.42",""
"2013","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","164 612.03",""
"2013","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","1 383.6",""
"2013","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1","Tonnes live weight","88.89",""
"2013","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.b","Tonnes live weight","88.89",""
"2013","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","2 936.26",""
"2013","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","196 245.67",""
"2013","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","3 829 900.53",""
"2014","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast","Tonnes live weight","3 768 615.61",""
"2014","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","F10","Freshwater fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2014","European Union (current composition)","F10","Freshwater fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","F10","Freshwater fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","F10","Freshwater fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","F10","Freshwater fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","F30","Marine fishes","Atlantic, Northeast","Tonnes live weight","3 331 973.2",""
"2014","European Union (current composition)","F30","Marine fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","F30","Marine fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","F30","Marine fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","F30","Marine fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2014","European Union (current composition)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2014","European Union (current composition)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2014","European Union (current composition)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast","Tonnes live weight","131 690.09",""
"2014","European Union (current composition)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2014","European Union (current composition)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2014","European Union (current composition)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2014","European Union (current composition)","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
